filename,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
Alex_image_five_10.jpg,0.47570353746414185,0.6187856197357178,9.811158179218182e-07,0.4791709780693054,0.6763070821762085,-0.0688164010643959,0.48641830682754517,0.7235487699508667,-0.11347120255231857,0.484433650970459,0.7786417007446289,-0.14893920719623566,0.47794824838638306,0.8255247473716736,-0.18494358658790588,0.5929198861122131,0.6689450740814209,-0.08885117620229721,0.6527898907661438,0.6954237222671509,-0.12015228718519211,0.6952949166297913,0.7066469788551331,-0.1432466059923172,0.7312030792236328,0.7140820026397705,-0.1595747023820877,0.6016838550567627,0.6241326928138733,-0.07119838893413544,0.6688501834869385,0.6440064907073975,-0.09628476947546005,0.7145823836326599,0.6533950567245483,-0.11458872258663177,0.7498573660850525,0.6592960357666016,-0.12871399521827698,0.5961406230926514,0.5828878879547119,-0.057891782373189926,0.6584950685501099,0.5784221291542053,-0.07841654866933823,0.700023889541626,0.5692654252052307,-0.0975245013833046,0.7320992350578308,0.5629913210868835,-0.1118609830737114,0.5803977251052856,0.5443955063819885,-0.05021819844841957,0.6197547912597656,0.5215058326721191,-0.06754457205533981,0.6474369764328003,0.5031053423881531,-0.0808049887418747,0.6734481453895569,0.4909873604774475,-0.09138162434101105
Alex_image_five_100.jpg,0.5377522110939026,0.7874524593353271,6.181712137731665e-07,0.5414285063743591,0.7142402529716492,0.010108090937137604,0.5357432961463928,0.657172679901123,0.008892721496522427,0.5286286473274231,0.6057758927345276,0.007595491595566273,0.5331941843032837,0.5664002895355225,0.005043698940426111,0.4435599148273468,0.6649512648582458,-0.01419472973793745,0.3932056427001953,0.6065980195999146,-0.0207525547593832,0.36256566643714905,0.5707241296768188,-0.02030137926340103,0.3418319523334503,0.5375456809997559,-0.019977284595370293,0.4165347218513489,0.695513129234314,-0.022218970581889153,0.35338467359542847,0.6458560228347778,-0.03377709165215492,0.3137982487678528,0.6119933128356934,-0.03739052638411522,0.2865545153617859,0.5832217335700989,-0.03802989423274994,0.406152606010437,0.7434634566307068,-0.027985161170363426,0.3282206654548645,0.7402269244194031,-0.045971620827913284,0.27551543712615967,0.7358394861221313,-0.06238649785518646,0.23679205775260925,0.7281449437141418,-0.07096130400896072,0.41126877069473267,0.7974832653999329,-0.029821373522281647,0.3514353930950165,0.829174280166626,-0.04997089132666588,0.3178713917732239,0.852092444896698,-0.06387036293745041,0.2875921130180359,0.8658968210220337,-0.07094355672597885
Alex_image_five_11.jpg,0.5271853804588318,0.6754014492034912,1.0240030405839207e-06,0.5173192620277405,0.7353746891021729,-0.05609975382685661,0.5098631978034973,0.7854610681533813,-0.09747892618179321,0.4964917004108429,0.8331940770149231,-0.13216081261634827,0.477455198764801,0.8737868070602417,-0.16780975461006165,0.6218653917312622,0.7751991152763367,-0.07802510261535645,0.6718288660049438,0.8183051943778992,-0.10989312827587128,0.7092674374580383,0.8434128761291504,-0.13281111419200897,0.7406585216522217,0.8636952638626099,-0.1482788622379303,0.6393505930900574,0.7334938049316406,-0.06639201939105988,0.6966131925582886,0.7755616903305054,-0.09258586168289185,0.7384753227233887,0.8011729717254639,-0.11046766489744186,0.7755960822105408,0.8224437236785889,-0.1228400394320488,0.6423214077949524,0.6910356879234314,-0.058073509484529495,0.7021059393882751,0.7073260545730591,-0.08038297295570374,0.7417458891868591,0.7136313319206238,-0.0976947695016861,0.7742788791656494,0.7208222150802612,-0.10900450497865677,0.6332896947860718,0.6491801738739014,-0.054030291736125946,0.6740932464599609,0.6440914273262024,-0.07248002290725708,0.7033818364143372,0.6389007568359375,-0.08341658115386963,0.7312461137771606,0.6386645436286926,-0.09055278450250626
Alex_image_five_13.jpg,0.6253355741500854,0.812698245048523,7.05884914964372e-08,0.6179271936416626,0.8574425578117371,-0.04113393276929855,0.6010905504226685,0.881231963634491,-0.07529520243406296,0.5846624970436096,0.8789417743682861,-0.10280436277389526,0.5688478350639343,0.8731586933135986,-0.13132230937480927,0.5492737889289856,0.8358964920043945,-0.10827446728944778,0.5127917528152466,0.8457316160202026,-0.15931463241577148,0.49336373805999756,0.8575074672698975,-0.1917707920074463,0.47908610105514526,0.8681502342224121,-0.20830261707305908,0.5562828779220581,0.7918587923049927,-0.10002533346414566,0.5285783410072327,0.7829375863075256,-0.1390317678451538,0.5262330174446106,0.7817711234092712,-0.15111254155635834,0.5282562971115112,0.7881727814674377,-0.1627136766910553,0.5771300196647644,0.7554880976676941,-0.091800257563591,0.5615251660346985,0.7476419806480408,-0.12233848124742508,0.5567122101783752,0.7502260804176331,-0.12044990807771683,0.548385739326477,0.7585439085960388,-0.11906363070011139,0.6062914133071899,0.7286940813064575,-0.08667964488267899,0.6066539287567139,0.7242758274078369,-0.10211435705423355,0.6068213582038879,0.7338345646858215,-0.09682013094425201,0.601851224899292,0.7434662580490112,-0.09481214731931686
Alex_image_five_15.jpg,0.5250470042228699,0.652204692363739,-1.9528818029357353e-07,0.4815150797367096,0.6589261293411255,-0.023099977523088455,0.4410237967967987,0.6852820515632629,-0.03713267296552658,0.40655046701431274,0.705427348613739,-0.047074608504772186,0.3771537244319916,0.71579909324646,-0.059567976742982864,0.4939088523387909,0.668716311454773,-0.05646029859781265,0.5053194165229797,0.6874512434005737,-0.07971334457397461,0.5123311281204224,0.7013658881187439,-0.09623595327138901,0.5223910808563232,0.7171907424926758,-0.10685639828443527,0.530264675617218,0.6716367602348328,-0.05734725296497345,0.5454859733581543,0.7333195209503174,-0.07701480388641357,0.5589928030967712,0.7834163308143616,-0.09412027895450592,0.5740674734115601,0.8272265791893005,-0.11043620854616165,0.5575650334358215,0.6759922504425049,-0.057271040976047516,0.5784121751785278,0.7322982549667358,-0.07947582006454468,0.5976964831352234,0.7797200083732605,-0.09293556213378906,0.6132832169532776,0.8235566020011902,-0.10426514595746994,0.5805346965789795,0.675930380821228,-0.057714883238077164,0.6072310209274292,0.7112970352172852,-0.07411759346723557,0.6309530735015869,0.7358830571174622,-0.07688361406326294,0.650610089302063,0.7623487114906311,-0.0810256153345108
Alex_image_five_16.jpg,0.4996115565299988,0.6001428961753845,1.8869576479119132e-07,0.46701622009277344,0.6266979575157166,-0.03119773603975773,0.4368162453174591,0.6599637269973755,-0.052135366946458817,0.4034186005592346,0.6812430024147034,-0.07078606635332108,0.374972403049469,0.6981824636459351,-0.0916241705417633,0.5006546378135681,0.694192111492157,-0.049220211803913116,0.5133960247039795,0.7382855415344238,-0.07220025360584259,0.5246092081069946,0.7693554162979126,-0.09019268304109573,0.5377987027168274,0.7999482154846191,-0.10350362211465836,0.5312095284461975,0.6824452877044678,-0.047040656208992004,0.5539834499359131,0.7365406155586243,-0.06627578288316727,0.5709056258201599,0.7703135013580322,-0.0796172022819519,0.5885707139968872,0.8003674149513245,-0.09130307286977768,0.5524964332580566,0.6622216701507568,-0.04651854932308197,0.5826187133789062,0.7038589119911194,-0.06412499397993088,0.6041885614395142,0.728696882724762,-0.07221444696187973,0.6232030987739563,0.7501530051231384,-0.07893247157335281,0.5667145252227783,0.6354685425758362,-0.04894005507230759,0.5919996500015259,0.6651312708854675,-0.06279688328504562,0.6095553636550903,0.68300461769104,-0.06674439460039139,0.6254879832267761,0.698631763458252,-0.07050203531980515
Alex_image_five_17.jpg,0.4957911968231201,0.6045703291893005,2.4312740265486354e-07,0.465871125459671,0.6265653371810913,-0.032105833292007446,0.44031834602355957,0.6589676737785339,-0.05386090278625488,0.41114360094070435,0.6791979074478149,-0.07270055264234543,0.3858916163444519,0.6965914368629456,-0.09329865127801895,0.5080365538597107,0.6843439936637878,-0.05129426345229149,0.526636004447937,0.7242625951766968,-0.07307364046573639,0.5405484437942505,0.7501650452613831,-0.08924416452646255,0.556067705154419,0.774867832660675,-0.10086800903081894,0.5344985127449036,0.6712090969085693,-0.047149062156677246,0.5640023946762085,0.7138671875,-0.06431551277637482,0.5841021537780762,0.7392234206199646,-0.07592067122459412,0.6048179268836975,0.761089026927948,-0.086178258061409,0.5514187216758728,0.6527093052864075,-0.04445271193981171,0.5828849077224731,0.6834341883659363,-0.0584997683763504,0.6037383079528809,0.7026116847991943,-0.0653284415602684,0.6240581274032593,0.7203443050384521,-0.07129967212677002,0.561292290687561,0.6286470890045166,-0.04482812434434891,0.5864621996879578,0.6498495936393738,-0.05528988316655159,0.6025210022926331,0.6631514430046082,-0.05849410593509674,0.6180856227874756,0.6753553748130798,-0.061769746243953705
Alex_image_five_18.jpg,0.47790127992630005,0.6286688446998596,5.076300908513076e-07,0.5049206614494324,0.6465650200843811,-0.022597305476665497,0.5398125052452087,0.6542036533355713,-0.03288764879107475,0.5703651905059814,0.6658960580825806,-0.04031207039952278,0.5912681221961975,0.6849693655967712,-0.04714956134557724,0.5680389404296875,0.6038384437561035,-0.017171580344438553,0.6096274256706238,0.5922457575798035,-0.027968918904662132,0.6362334489822388,0.585520327091217,-0.036511342972517014,0.6566824913024902,0.582125186920166,-0.041660577058792114,0.5575777292251587,0.5806752443313599,-0.012152968905866146,0.5979704260826111,0.5716635584831238,-0.018409647047519684,0.6236019730567932,0.5684835314750671,-0.023331405594944954,0.6450808644294739,0.5683082342147827,-0.02578771859407425,0.5400428771972656,0.5644860863685608,-0.009740649722516537,0.5722377896308899,0.5478853583335876,-0.015983739867806435,0.5924758911132812,0.5389912128448486,-0.01919873058795929,0.6103062629699707,0.5350323915481567,-0.020662501454353333,0.5159360766410828,0.5546526312828064,-0.009662178345024586,0.531613290309906,0.5378389358520508,-0.015084534883499146,0.5417965650558472,0.5311033725738525,-0.014612536877393723,0.5511460304260254,0.527617335319519,-0.013033823110163212
Alex_image_five_2.jpg,0.40610697865486145,0.5817628502845764,1.0038822892965982e-06,0.47877198457717896,0.5520650148391724,-0.05116462707519531,0.5471285581588745,0.508122444152832,-0.08065927773714066,0.6155882477760315,0.4962528944015503,-0.10618659853935242,0.6743536591529846,0.5091649293899536,-0.131869837641716,0.5048370361328125,0.3314529061317444,-0.045298196375370026,0.5446408987045288,0.2338058054447174,-0.06853140890598297,0.5650184154510498,0.1701432466506958,-0.0883118286728859,0.5796846151351929,0.11472372710704803,-0.10463906079530716,0.45230215787887573,0.30702638626098633,-0.0423702634871006,0.4733734428882599,0.20002812147140503,-0.06215326115489006,0.486704021692276,0.13191892206668854,-0.08114650845527649,0.4966197907924652,0.07471634447574615,-0.09573076665401459,0.3988244831562042,0.3155200481414795,-0.04544292017817497,0.3895770311355591,0.20819705724716187,-0.06914109736680984,0.3872372508049011,0.14163441956043243,-0.09256106615066528,0.38770824670791626,0.08322353661060333,-0.1088327094912529,0.34718772768974304,0.35327768325805664,-0.053158633410930634,0.3151141405105591,0.28207844495773315,-0.07787876576185226,0.2961179316043854,0.23542702198028564,-0.09335421025753021,0.28611722588539124,0.18608753383159637,-0.10359352082014084
Alex_image_five_20.jpg,0.4643947184085846,0.724827229976654,8.220282410320578e-08,0.4726240634918213,0.6659719347953796,0.021423950791358948,0.47136011719703674,0.6165545582771301,0.023726049810647964,0.4690151512622833,0.5835871696472168,0.019963771104812622,0.46453991532325745,0.5518614053726196,0.012955848127603531,0.47544074058532715,0.5868481993675232,-0.0023812679573893547,0.4726044535636902,0.5267108082771301,-0.014173466712236404,0.4690059423446655,0.48412346839904785,-0.02162308245897293,0.4666438102722168,0.44842424988746643,-0.027930578216910362,0.47744715213775635,0.5953437089920044,-0.025037644430994987,0.46972888708114624,0.529251217842102,-0.03908458724617958,0.4636201560497284,0.48105180263519287,-0.048171572387218475,0.4590967297554016,0.4431617259979248,-0.05558942258358002,0.47762784361839294,0.6127864122390747,-0.04605625569820404,0.4708540737628937,0.5492668151855469,-0.05863751098513603,0.4649467170238495,0.505544900894165,-0.06609499454498291,0.45963338017463684,0.46918612718582153,-0.07297825068235397,0.4803132116794586,0.6377392411231995,-0.06493492424488068,0.4737337529659271,0.5950791239738464,-0.07944214344024658,0.4687734842300415,0.5653849840164185,-0.08609987050294876,0.46363699436187744,0.5398684740066528,-0.09155233949422836
